아황산가스(SO2),일산화탄소(CO),오존(O3),이산화질소(NO2),초미세먼지(PM25),월,시간대
0.0027999999999999,0.57,0.0029,0.0356,26.0,11,7
0.0029,0.66,0.0018,0.0393,20.0,11,8
0.003,0.65,0.0037,0.0372,26.0,11,9
0.0031,0.66,0.0055999999999999,0.0381,30.0,11,10
0.0031,0.61,0.0104,0.0364,32.0,11,11
0.003,0.45,0.0171,0.0327,23.0,11,12
0.0027999999999999,0.38,0.0253,0.0254,18.0,11,13
0.0027999999999999,0.41,0.0274,0.0247,16.0,11,14
0.0029,0.36,0.0334,0.022,13.0,11,15
0.0027999999999999,0.36,0.0281999999999999,0.0285,20.0,11,16
0.0027999999999999,0.42,0.0184,0.0372,19.0,11,17
0.0027999999999999,0.5,0.0127,0.0408,18.0,11,18
0.003,0.66,0.0031,0.0479,24.0,11,19
0.0029,0.8,0.0027999999999999,0.0469,29.0,11,20
0.0031,0.81,0.0021,0.0478,36.0,11,21
0.0032,0.77,0.0016,0.0468,30.0,11,22
0.0031,0.75,0.0022,0.0434,29.0,11,23
0.0031,0.59,0.0077,0.0315,23.0,11,0
0.0033,0.56,0.0102,0.029,26.0,11,1
0.0033,0.43,0.0202,0.0176,17.0,11,2
0.003,0.42,0.021,0.0164,19.0,11,3
0.003,0.37,0.0252,0.0131,17.0,11,4
0.0029,0.34,0.0204,0.0172,21.0,11,5
0.0032,0.32,0.0281,0.0119,17.0,11,6
0.0031,0.39,0.0145,0.0265,20.0,11,7
0.0032,0.4,0.0211,0.0201,17.0,11,8
0.0035,0.44,0.0256,0.0175,20.0,11,9
0.0038,0.4,0.0336,0.0144,19.0,11,10
0.0037,0.39,0.036,0.013,21.0,11,11
0.0033,0.35,0.0384,0.0123,18.0,11,12
0.003,0.31,0.042,0.0109,16.0,11,13
0.0027,0.26,0.0452,0.0083,16.0,11,14
0.0027,0.23,0.0464,0.0076,16.0,11,15
0.0027,0.25,0.0456,0.0088,16.0,11,16
0.0027,0.31,0.0382,0.0118,12.0,11,17
0.0027999999999999,0.32,0.037,0.0106,12.0,11,18
0.0027999999999999,0.39,0.0313,0.0145999999999999,17.0,11,19
0.0027999999999999,0.44,0.0248,0.0189,15.0,11,20
0.0027,0.49,0.0214,0.0205,20.0,11,21
0.0029,0.56,0.0123,0.0294,17.0,11,22
0.0027,0.64,0.007,0.0335,17.0,11,23
0.0026,0.46,0.02,0.0189,15.0,11,0
0.0025,0.4,0.0241,0.0148999999999999,13.0,11,1
0.0026,0.5,0.0125,0.0237,13.0,11,2
0.0026,0.54,0.0075,0.0259,18.0,11,3
0.0027,0.56,0.0087,0.0233,16.0,11,4
0.0026,0.33,0.0238,0.0108,11.0,11,5
0.0025,0.34,0.0191,0.0143,11.0,11,6
0.0025,0.51,0.0037,0.0254,18.0,11,7
0.0026,0.47,0.0103,0.021,13.0,11,8
0.0026,0.35,0.0219,0.0133,11.0,11,9
0.0026,0.32,0.0267,0.0115,11.0,11,10
0.0027,0.33,0.03,0.0113,13.0,11,11
0.0027,0.31,0.0359,0.0111,13.0,11,12
0.0027999999999999,0.29,0.0408,0.0098,10.0,11,13
0.0027,0.28,0.0444,0.0096,11.0,11,14
0.0027999999999999,0.26,0.0519,0.0076,13.0,11,15
0.0031,0.29,0.0534,0.0089,16.0,11,16
0.0031,0.31,0.0517,0.0096,13.0,11,17
0.0027999999999999,0.32,0.0468,0.0112,14.0,11,18
0.0026,0.32,0.042,0.0105,14.0,11,19
0.0026,0.37,0.0392,0.0113,11.0,11,20
0.0027,0.41,0.0378,0.0135999999999999,12.0,11,21
0.0027999999999999,0.42,0.0356,0.0143,15.0,11,22
0.0029,0.41,0.0336,0.0148,11.0,11,23
0.0031,0.41,0.0336,0.0145999999999999,9.0,11,0
0.0033,0.39,0.0383,0.0107,12.0,11,1
0.0029,0.32,0.0426,0.0065,12.0,11,2
0.0027,0.3,0.04,0.0064,9.0,11,3
0.0026,0.31,0.0405,0.007,11.0,11,4
0.0026,0.3,0.0428,0.0071,9.0,11,5
0.0026,0.3,0.0423,0.009,11.0,11,6
0.0027,0.3,0.0405,0.0113,14.0,11,7
0.0027,0.33,0.039,0.0142,16.0,11,8
0.0026,0.36,0.0436,0.0125,21.0,11,9
0.0027999999999999,0.38,0.0488,0.0092,28.0,11,10
0.0027999999999999,0.31,0.0436,0.0093,22.0,11,11
0.0027,0.22,0.0399,0.0071,14.0,11,12
0.0027,0.18,0.0401,0.0063,8.0,11,13
0.0027,0.19,0.0406,0.0071,6.0,11,14
0.0026,0.22,0.0423,0.007,7.0,11,15
0.0026,0.24,0.0424,0.0077,14.0,11,16
0.0027,0.24,0.0394,0.0087,17.0,11,17
0.0027999999999999,0.24,0.0361,0.0088,13.0,11,18
0.0027999999999999,0.26,0.0326,0.0092,12.0,11,19
0.0027,0.23,0.0312,0.0101,6.0,11,20
0.0027999999999999,0.22,0.0323,0.0082,3.0,11,21
0.0029,0.24,0.0312,0.009,6.0,11,22
0.0029,0.26,0.0291999999999999,0.0103,5.0,11,23
0.0027999999999999,0.28,0.0253,0.012,6.0,11,0
0.0029,0.27,0.0301999999999999,0.0067,6.0,11,1
0.0029,0.29,0.0273,0.0082,5.0,11,2
0.0031,0.3,0.0284,0.0060999999999999,6.0,11,3
0.003,0.33,0.0268,0.0067,6.0,11,4
0.003,0.36,0.0228,0.0091,5.0,11,5
0.0032,0.39,0.0194,0.0118,6.0,11,6
0.0034,0.43,0.014,0.0171,11.0,11,7
0.0035,0.46,0.0121,0.0192,9.0,11,8
0.0037,0.5,0.0138,0.0181,8.0,11,9
0.0037,0.51,0.0187,0.0156,8.0,11,10
0.0034,0.49,0.0201,0.0163,9.0,11,11
0.0034,0.46,0.0239,0.0162,7.0,11,12
0.0031,0.27,0.037,0.0072,10.0,11,15
0.0033,0.28,0.0315,0.0091,10.0,11,16
0.0037,0.28,0.0308,0.0079,9.0,11,17
0.0036,0.29,0.0276,0.0111,11.0,11,18
0.0033,0.27,0.0306,0.0088,7.0,11,19
0.0033,0.31,0.0278,0.0104,5.0,11,20
0.0034,0.34,0.0269,0.0109,6.0,11,21
0.0033,0.35,0.0269,0.0109,6.0,11,22
0.0032,0.37,0.0282999999999999,0.0094,3.0,11,23
0.0033,0.42,0.0286999999999999,0.0088,4.0,11,0
0.0033,0.44,0.028,0.0089,4.0,11,1
0.0033,0.44,0.0282999999999999,0.0081,3.0,11,2
0.0033,0.47,0.0273,0.0085,5.0,11,3
0.0033,0.48,0.0248,0.0101,5.0,11,4
0.0033,0.53,0.0191,0.0156,6.0,11,5
0.0032,0.58,0.0135999999999999,0.0203,5.0,11,6
0.0033,0.7,0.0044,0.0312,8.0,11,7
0.0034,0.76,0.0033,0.0342,8.0,11,8
0.0035,0.8,0.0066,0.0319,12.0,11,9
0.0041,0.67,0.0198,0.0172,11.0,11,10
0.0038999999999999,0.54,0.029,0.0083,8.0,11,11
0.0038999999999999,0.52,0.0314,0.0077999999999999,9.0,11,12
0.0037,0.44,0.0349,0.0073,8.0,11,13
0.0036,0.41,0.0375,0.0076,7.0,11,14
0.0038,0.43,0.038,0.0081,11.0,11,15
0.0038999999999999,0.39,0.0365,0.0093,12.0,11,16
0.0038,0.38,0.0343,0.0114,9.0,11,17
0.0036,0.37,0.0329,0.0114,7.0,11,18
0.0035,0.39,0.0296,0.0137,11.0,11,19
0.0035,0.45,0.027,0.0153,10.0,11,20
0.0037,0.51,0.0286,0.0135,12.0,11,21
0.0037,0.54,0.0271,0.0145,18.0,11,22
0.004,0.59,0.0258,0.0152,22.0,11,23
0.0038999999999999,0.57,0.0267,0.0127,14.0,11,0
0.0038,0.59,0.0251,0.0129,15.0,11,1
0.0037,0.64,0.0222,0.0141,20.0,11,2
0.0037,0.66,0.0206,0.0145,19.0,11,3
0.0036,0.69,0.0181,0.0156,19.0,11,4
0.0037,0.71,0.0172,0.0157,18.0,11,5
0.0037,0.75,0.0137,0.0193,19.0,11,6
0.0038999999999999,0.83,0.0051,0.029,18.0,11,7
0.004,0.9,0.0041,0.0311,19.0,11,8
0.0043,0.98,0.0062,0.0309,24.0,11,9
0.0045,0.95,0.0097,0.0291,24.0,11,10
0.0043,0.85,0.0143,0.0288,25.0,11,11
0.0041,0.69,0.0273,0.0195,21.0,11,12
0.0038999999999999,0.61,0.0319,0.0193,17.0,11,13
0.0038999999999999,0.56,0.0332,0.0214,18.0,11,14
0.0037,0.5,0.0311,0.0263,21.0,11,15
0.0038,0.48,0.0297,0.0294,21.0,11,16
0.0037,0.48,0.024,0.0351,20.0,11,17
0.0037,0.48,0.0199,0.0364,20.0,11,18
0.0036,0.52,0.02,0.0366,24.0,11,19
0.0036,0.67,0.0082,0.0501,27.0,11,20
0.0037,0.78,0.0026,0.0556,33.0,11,21
0.0036,0.74,0.0027999999999999,0.0522,29.0,11,22
0.0038,0.79,0.0019,0.0521,26.0,11,23
0.0036,0.73,0.002,0.0485,23.0,11,0
0.0035,0.58,0.0019,0.0451,18.0,11,1
0.0035,0.5,0.0024,0.0405,20.0,11,2
0.0035,0.53,0.003,0.0373,17.0,11,3
0.0035,0.55,0.0033,0.0359,17.0,11,4
0.0037,0.59,0.0019,0.0377,19.0,11,5
0.0038,0.63,0.0017,0.0371,24.0,11,6
0.0041,0.65,0.0019,0.0358,23.0,11,7
0.0042,0.79,0.0023,0.038,16.0,11,8
0.0042,0.83,0.0044,0.0384,27.0,11,9
0.0044,0.84,0.0073,0.0393,32.0,11,10
0.0042,0.72,0.0119,0.0387,27.0,11,11
0.0036,0.5,0.0234,0.0281999999999999,17.0,11,12
0.0034,0.37,0.0359,0.0192,21.0,11,13
0.0033,0.27,0.0416,0.0152,12.0,11,14
0.0032,0.19,0.045,0.0129,8.0,11,15
0.003,0.18,0.0436,0.0145999999999999,8.0,11,16
0.003,0.19,0.0427,0.0156,9.0,11,17
0.0032,0.39,0.0218,0.0367,18.0,11,18
0.0033,0.5,0.015,0.0446,24.0,11,19
0.0034,0.66,0.0049,0.054,27.0,11,20
0.0033,0.63,0.0135,0.0446,22.0,11,21
0.0034,0.51,0.0199,0.0347,25.0,11,22
0.0034,0.55,0.0128,0.042,22.0,11,23
0.0036,0.57,0.0069,0.0464,22.0,11,0
0.0037,0.62,0.0035,0.049,26.0,11,1
0.0036,0.7,0.0027999999999999,0.047,20.0,11,2
0.0035,0.62,0.0054,0.0404,20.0,11,3
0.0035,0.62,0.0054,0.0371,17.0,11,4
0.0036,0.6,0.0055999999999999,0.0362,22.0,11,5
0.0037,0.64,0.003,0.0384,27.0,11,6
0.0036,0.68,0.0022,0.0384,25.0,11,7
0.0037,0.82,0.0024,0.0403,24.0,11,8
0.0038,0.77,0.006,0.0369,24.0,11,9
0.004,0.76,0.0107,0.0352,28.0,11,10
0.0038,0.65,0.0173,0.0321,24.0,11,11
0.0036,0.49,0.0299,0.022,15.0,11,12
0.0033,0.37,0.0398,0.0144,6.0,11,13
0.0031,0.32,0.0421,0.0137,7.0,11,14
0.003,0.28,0.0451,0.0125,7.0,11,15
0.003,0.29,0.045,0.0135,9.0,11,16
0.0029,0.4,0.0301999999999999,0.0279,9.0,11,17
0.0032,0.52,0.0178,0.0374,12.0,11,18
0.0031,0.68,0.0075,0.0481,23.0,11,19
0.0033,0.89,0.003,0.0528,30.0,11,20
0.0034,1.15,0.0023,0.055,27.0,11,21
0.0034,1.05,0.0019,0.0526,28.0,11,22
0.0032,0.83,0.0032,0.0473,22.0,11,23
0.0032,0.79,0.0024,0.048,23.0,11,0
0.0031,0.7,0.0036,0.0437,20.0,11,1
0.0031,0.69,0.003,0.0419,21.0,11,2
0.0032,0.67,0.003,0.0393,17.0,11,3
0.0031,0.66,0.003,0.0376,20.0,11,4
0.0031,0.61,0.0059,0.0326,16.0,11,5
0.003,0.6,0.0041,0.0332,15.0,11,6
0.0032,0.55,0.0071,0.0299,18.0,11,7
0.0033,0.71,0.0027999999999999,0.0353,19.0,11,8
0.0033,0.88,0.0036,0.0367,25.0,11,9
0.0035,0.84,0.0073,0.0358,27.0,11,10
0.0034,0.69,0.0148999999999999,0.0303,22.0,11,11
0.0032,0.4,0.0306,0.015,15.0,11,12
0.0032,0.34,0.0368,0.0113,9.0,11,13
0.003,0.33,0.0399,0.0106,10.0,11,14
0.0031,0.33,0.0426,0.0114,6.0,11,15
0.0031,0.32,0.0419,0.0131,6.0,11,16
0.0031,0.32,0.0424,0.0127,7.0,11,17
0.003,0.34,0.0354,0.0159,5.0,11,18
0.0029,0.4,0.0295,0.0187,9.0,11,19
0.003,0.68,0.0119,0.0356,14.0,11,20
0.0031,0.95,0.0023,0.0488,21.0,11,21
0.0032,1.0,0.0018,0.0497,26.0,11,22
0.0032,0.8,0.0044,0.0445,20.0,11,23
0.0031,0.72,0.0029,0.0434,19.0,11,0
0.0031,0.74,0.0026,0.0412,20.0,11,1
0.003,0.69,0.0031,0.0382,13.0,11,2
0.0031,0.65,0.0036,0.0359,17.0,11,3
0.0031,0.63,0.0076,0.0318,20.0,11,4
0.0032,0.61,0.0103,0.0303,21.0,11,5
